kem,signature,kem_category,signature_category,loss_profile,iterations,outliers_removed,mean_ms,std_ms,ci95_low_ms,ci95_high_ms,quic_mode
frodo1344shake,rsa3072_sphincsshake128ssimple,pqc,pqc-hybrid,off,18,2,332.187222,0.170322,332.108538,332.265907,0 - default
frodo1344shake,sphincsshake192fsimple,pqc,pqc,off,20,0,40.571500,0.092695,40.530875,40.612125,0 - default
frodo1344shake,p384_sphincsshake192fsimple,pqc,pqc-hybrid,off,19,1,42.844737,0.087583,42.805355,42.884119,0 - default
frodo1344shake,sphincsshake192ssimple,pqc,pqc,off,19,1,580.751579,0.201695,580.660886,580.842272,0 - default
frodo1344shake,p384_sphincsshake192ssimple,pqc,pqc-hybrid,off,19,1,582.408421,0.103509,582.361878,582.454964,0 - default
frodo1344shake,sphincsshake256fsimple,pqc,pqc,off,19,1,68.271053,0.092008,68.229681,68.312425,0 - default
frodo1344shake,p521_sphincsshake256fsimple,pqc,pqc-hybrid,off,19,1,72.247368,0.082451,72.210294,72.284443,0 - default
frodo1344shake,sphincsshake256ssimple,pqc,pqc,off,19,1,497.187368,0.140390,497.124241,497.250495,0 - default
frodo1344shake,p521_sphincsshake256ssimple,pqc,pqc-hybrid,off,18,2,501.357222,0.221514,501.254888,501.459556,0 - default
frodo1344shake,ED25519,pqc,classic,off,19,1,13.556842,0.088760,13.516931,13.596754,0 - default
frodo1344shake,ED448,pqc,classic,off,19,1,13.786316,0.067182,13.756107,13.816525,0 - default
p521_frodo1344shake,MLDSA44,pqc-hybrid,pqc,off,17,3,24.960588,0.250511,24.841503,25.079674,0 - default
p521_frodo1344shake,MLDSA65,pqc-hybrid,pqc,off,18,2,25.434444,0.530419,25.189404,25.679485,0 - default
p521_frodo1344shake,MLDSA87,pqc-hybrid,pqc,off,18,2,25.711111,0.559715,25.452536,25.969686,0 - default
p521_frodo1344shake,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,18,2,25.442222,0.080261,25.405144,25.479301,0 - default
p521_frodo1344shake,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,27.052632,0.085948,27.013984,27.091279,0 - default
p521_frodo1344shake,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,19,1,26.795789,0.077840,26.760788,26.830791,0 - default
p521_frodo1344shake,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,17,3,28.674118,0.076653,28.637679,28.710556,0 - default
p521_frodo1344shake,falcon512,pqc-hybrid,pqc,off,19,1,25.203158,0.097186,25.159458,25.246858,0 - default
p521_frodo1344shake,falcon1024,pqc-hybrid,pqc,off,18,2,25.467778,0.062643,25.438838,25.496718,0 - default
p521_frodo1344shake,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,25.547895,0.161231,25.475397,25.620393,0 - default
p521_frodo1344shake,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,27.213158,0.060374,27.186010,27.240305,0 - default
p521_frodo1344shake,falconpadded512,pqc-hybrid,pqc,off,19,1,25.222632,0.105348,25.175261,25.270002,0 - default
p521_frodo1344shake,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,25.486842,0.113140,25.435968,25.537716,0 - default
p521_frodo1344shake,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,27.190000,0.058209,27.163109,27.216891,0 - default
p521_frodo1344shake,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,29.006842,0.148101,28.940248,29.073436,0 - default
p521_frodo1344shake,falconpadded1024,pqc-hybrid,pqc,off,19,1,25.475263,0.088905,25.435287,25.515240,0 - default
p521_frodo1344shake,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,19,1,28.914737,0.069631,28.883427,28.946047,0 - default
p521_frodo1344shake,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,32.645789,0.048110,32.624156,32.667423,0 - default
p521_frodo1344shake,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,33.088421,0.069862,33.057007,33.119835,0 - default
p521_frodo1344shake,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,34.960526,0.090337,34.919906,35.001147,0 - default
p521_frodo1344shake,sphincssha2128ssimple,pqc-hybrid,pqc,off,18,2,171.653333,0.067213,171.622282,171.684384,0 - default
p521_frodo1344shake,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,17,3,171.881765,0.089669,171.839139,171.924390,0 - default
p521_frodo1344shake,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,173.751053,0.095213,173.708240,173.793866,0 - default
p521_frodo1344shake,sphincssha2192fsimple,pqc-hybrid,pqc,off,17,3,38.161765,0.047201,38.139327,38.184203,0 - default
p521_frodo1344shake,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,18,2,39.811667,0.065462,39.781425,39.841909,0 - default
p521_frodo1344shake,sphincssha2192ssimple,pqc-hybrid,pqc,off,19,1,289.429474,0.174212,289.351139,289.507809,0 - default
p521_frodo1344shake,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,291.150526,0.165478,291.076118,291.224934,0 - default
p521_frodo1344shake,sphincssha2256fsimple,pqc-hybrid,pqc,off,19,1,50.727368,0.082519,50.690263,50.764473,0 - default
p521_frodo1344shake,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,54.360000,0.114066,54.308710,54.411290,0 - default
p521_frodo1344shake,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,265.517895,0.175771,265.438859,265.596931,0 - default
p521_frodo1344shake,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,18,2,268.838889,0.103121,268.791249,268.886528,0 - default
p521_frodo1344shake,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,41.510526,0.147666,41.444128,41.576925,0 - default
p521_frodo1344shake,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,41.764211,0.123077,41.708868,41.819553,0 - default
p521_frodo1344shake,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,43.613158,0.112054,43.562772,43.663544,0 - default
p521_frodo1344shake,sphincsshake128ssimple,pqc-hybrid,pqc,off,18,2,340.303889,0.118030,340.249362,340.358416,0 - default
p521_frodo1344shake,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,340.969474,0.142419,340.905434,341.033513,0 - default
p521_frodo1344shake,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,342.610000,0.197821,342.521049,342.698951,0 - default
p521_frodo1344shake,sphincsshake192fsimple,pqc-hybrid,pqc,off,15,5,51.512667,0.072847,51.475801,51.549532,0 - default
p521_frodo1344shake,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,53.107895,0.120949,53.053509,53.162280,0 - default
p521_frodo1344shake,sphincsshake192ssimple,pqc-hybrid,pqc,off,19,1,591.801579,0.120151,591.747552,591.855605,0 - default
p521_frodo1344shake,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,593.530500,0.234015,593.427939,593.633061,0 - default
p521_frodo1344shake,sphincsshake256fsimple,pqc-hybrid,pqc,off,18,2,79.043889,0.089911,79.002352,79.085426,0 - default
p521_frodo1344shake,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,82.644737,0.119785,82.590875,82.698599,0 - default
p521_frodo1344shake,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,508.208421,0.266318,508.088670,508.328172,0 - default
p521_frodo1344shake,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,512.052000,0.211252,511.959415,512.144585,0 - default
p521_frodo1344shake,ED25519,pqc-hybrid,classic,off,19,1,24.476842,0.082196,24.439882,24.513802,0 - default
p521_frodo1344shake,ED448,pqc-hybrid,classic,off,19,1,24.788421,0.061216,24.760895,24.815947,0 - default
bikel1,MLDSA44,pqc,pqc,off,20,0,3.972000,0.484492,3.759662,4.184338,0 - default
bikel1,MLDSA65,pqc,pqc,off,20,0,4.259500,0.489355,4.045031,4.473969,0 - default
bikel1,MLDSA87,pqc,pqc,off,19,1,4.637368,0.624756,4.356444,4.918293,0 - default
bikel1,p256_mldsa44,pqc,pqc-hybrid,off,17,3,4.793529,0.046763,4.771300,4.815759,0 - default
bikel1,rsa3072_mldsa44,pqc,pqc-hybrid,off,19,1,6.480526,0.087780,6.441056,6.519997,0 - default
bikel1,p384_mldsa65,pqc,pqc-hybrid,off,16,4,6.260625,0.036963,6.242513,6.278737,0 - default
bikel1,p521_mldsa87,pqc,pqc-hybrid,off,18,2,8.243889,0.075079,8.209204,8.278574,0 - default
bikel1,falcon512,pqc,pqc,off,19,1,4.014737,0.081675,3.978011,4.051462,0 - default
bikel1,falcon1024,pqc,pqc,off,20,0,4.314000,0.127502,4.258120,4.369880,0 - default
bikel1,p256_falcon512,pqc,pqc-hybrid,off,19,1,4.862105,0.087469,4.822774,4.901436,0 - default
bikel1,rsa3072_falcon512,pqc,pqc-hybrid,off,19,1,6.560526,0.062314,6.532507,6.588546,0 - default
bikel1,falconpadded512,pqc,pqc,off,18,2,3.952222,0.053639,3.927442,3.977002,0 - default
bikel1,p256_falconpadded512,pqc,pqc-hybrid,off,19,1,4.859474,0.076990,4.824855,4.894093,0 - default
bikel1,rsa3072_falconpadded512,pqc,pqc-hybrid,off,18,2,6.542222,0.042503,6.522587,6.561858,0 - default
bikel1,p521_falcon1024,pqc,pqc-hybrid,off,19,1,8.449474,0.112668,8.398812,8.500136,0 - default
bikel1,falconpadded1024,pqc,pqc,off,19,1,4.352632,0.096023,4.309454,4.395809,0 - default
bikel1,p521_falconpadded1024,pqc,pqc-hybrid,off,19,1,8.457368,0.104501,8.410379,8.504358,0 - default
bikel1,sphincssha2128fsimple,pqc,pqc,off,19,1,11.604211,0.052421,11.580639,11.627782,0 - default
bikel1,p256_sphincssha2128fsimple,pqc,pqc-hybrid,off,19,1,12.503158,0.074316,12.469742,12.536574,0 - default
bikel1,rsa3072_sphincssha2128fsimple,pqc,pqc-hybrid,off,19,1,14.180526,0.069958,14.149069,14.211983,0 - default
bikel1,sphincssha2128ssimple,pqc,pqc,off,19,1,150.384737,0.091431,150.343624,150.425849,0 - default
bikel1,p256_sphincssha2128ssimple,pqc,pqc-hybrid,off,18,2,151.277222,0.083159,151.238805,151.315640,0 - default
bikel1,rsa3072_sphincssha2128ssimple,pqc,pqc-hybrid,off,17,3,152.912941,0.132371,152.850016,152.975866,0 - default
bikel1,sphincssha2192fsimple,pqc,pqc,off,18,2,17.036667,0.034128,17.020900,17.052433,0 - default
bikel1,p384_sphincssha2192fsimple,pqc,pqc-hybrid,off,18,2,19.283889,0.074765,19.249349,19.318429,0 - default
bikel1,sphincssha2192ssimple,pqc,pqc,off,20,0,268.510000,0.182901,268.429840,268.590160,0 - default
bikel1,p384_sphincssha2192ssimple,pqc,pqc-hybrid,off,18,2,270.481111,0.112296,270.429233,270.532989,0 - default
bikel1,sphincssha2256fsimple,pqc,pqc,off,20,0,29.733500,0.191566,29.649542,29.817458,0 - default
bikel1,p521_sphincssha2256fsimple,pqc,pqc-hybrid,off,19,1,33.880000,0.126711,33.823024,33.936976,0 - default
bikel1,sphincssha2256ssimple,pqc,pqc,off,19,1,244.397368,0.114593,244.345841,244.448896,0 - default
bikel1,p521_sphincssha2256ssimple,pqc,pqc-hybrid,off,20,0,248.055000,0.209749,247.963073,248.146927,0 - default
bikel1,sphincsshake128fsimple,pqc,pqc,off,20,0,20.457000,0.141351,20.395050,20.518950,0 - default
bikel1,p256_sphincsshake128fsimple,pqc,pqc-hybrid,off,19,1,21.223158,0.110758,21.173355,21.272961,0 - default
bikel1,rsa3072_sphincsshake128fsimple,pqc,pqc-hybrid,off,19,1,22.832632,0.063844,22.803924,22.861339,0 - default
bikel1,sphincsshake128ssimple,pqc,pqc,off,18,2,319.298333,0.107389,319.248722,319.347944,0 - default
bikel1,p256_sphincsshake128ssimple,pqc,pqc-hybrid,off,20,0,320.360000,0.204141,320.270531,320.449469,0 - default
bikel1,rsa3072_sphincsshake128ssimple,pqc,pqc-hybrid,off,19,1,321.954737,0.176615,321.875321,322.034153,0 - default
bikel1,sphincsshake192fsimple,pqc,pqc,off,20,0,30.494000,0.138655,30.433232,30.554768,0 - default
bikel1,p384_sphincsshake192fsimple,pqc,pqc-hybrid,off,19,1,32.669474,0.123400,32.613986,32.724961,0 - default
bikel1,sphincsshake192ssimple,pqc,pqc,off,20,0,570.555500,0.239308,570.450619,570.660381,0 - default
bikel1,p384_sphincsshake192ssimple,pqc,pqc-hybrid,off,20,0,572.845500,0.262648,572.730389,572.960611,0 - default
bikel1,sphincsshake256fsimple,pqc,pqc,off,19,1,58.030526,0.126424,57.973679,58.087374,0 - default
bikel1,p521_sphincsshake256fsimple,pqc,pqc-hybrid,off,18,2,62.240556,0.098547,62.195029,62.286082,0 - default
bikel1,sphincsshake256ssimple,pqc,pqc,off,20,0,487.104500,0.220274,487.007961,487.201039,0 - default
bikel1,p521_sphincsshake256ssimple,pqc,pqc-hybrid,off,18,2,491.062778,0.092406,491.020088,491.105467,0 - default
bikel1,ED25519,pqc,classic,off,20,0,3.176000,0.166556,3.103003,3.248997,0 - default
bikel1,ED448,pqc,classic,off,19,1,3.487368,0.106815,3.439339,3.535398,0 - default
p256_bikel1,MLDSA44,pqc-hybrid,pqc,off,19,1,7.882105,0.356317,7.721885,8.042325,0 - default
p256_bikel1,MLDSA65,pqc-hybrid,pqc,off,19,1,8.577895,0.831422,8.204042,8.951748,0 - default
p256_bikel1,MLDSA87,pqc-hybrid,pqc,off,19,1,8.498421,0.445649,8.298033,8.698809,0 - default
p256_bikel1,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,8.242632,0.093976,8.200375,8.284889,0 - default
p256_bikel1,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,9.962105,0.046017,9.941414,9.982797,0 - default
p256_bikel1,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,19,1,9.615789,0.100792,9.570468,9.661111,0 - default
p256_bikel1,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,19,1,11.680526,0.087526,11.641170,11.719883,0 - default
p256_bikel1,falcon512,pqc-hybrid,pqc,off,18,2,7.905556,0.046428,7.884107,7.927004,0 - default
p256_bikel1,falcon1024,pqc-hybrid,pqc,off,19,1,8.275263,0.077701,8.240325,8.310202,0 - default
p256_bikel1,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,8.304211,0.066526,8.274297,8.334124,0 - default
p256_bikel1,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,10.113158,0.080695,10.076873,10.149443,0 - default
p256_bikel1,falconpadded512,pqc-hybrid,pqc,off,17,3,7.893529,0.043437,7.872881,7.914178,0 - default
p256_bikel1,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,8.294444,0.073342,8.260562,8.328327,0 - default
p256_bikel1,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,10.130526,0.069879,10.099105,10.161948,0 - default
p256_bikel1,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,11.796316,0.067841,11.765811,11.826821,0 - default
p256_bikel1,falconpadded1024,pqc-hybrid,pqc,off,19,1,8.202632,0.096312,8.159324,8.245939,0 - default
p256_bikel1,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,17,3,11.818824,0.061123,11.789767,11.847880,0 - default
p256_bikel1,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,15.652632,0.060263,15.625534,15.679729,0 - default
p256_bikel1,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,15.916842,0.085573,15.878364,15.955321,0 - default
p256_bikel1,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,17.738947,0.088875,17.698984,17.778911,0 - default
p256_bikel1,sphincssha2128ssimple,pqc-hybrid,pqc,off,17,3,154.214706,0.080165,154.176598,154.252814,0 - default
p256_bikel1,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,154.686111,0.082615,154.647945,154.724277,0 - default
p256_bikel1,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,156.614211,0.145462,156.548803,156.679618,0 - default
p256_bikel1,sphincssha2192fsimple,pqc-hybrid,pqc,off,18,2,21.080000,0.072274,21.046611,21.113389,0 - default
p256_bikel1,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,22.720000,0.077388,22.685202,22.754798,0 - default
p256_bikel1,sphincssha2192ssimple,pqc-hybrid,pqc,off,17,3,272.281765,0.086547,272.240623,272.322907,0 - default
p256_bikel1,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,17,3,273.950000,0.058630,273.922129,273.977871,0 - default
p256_bikel1,sphincssha2256fsimple,pqc-hybrid,pqc,off,19,1,33.867368,0.102352,33.821345,33.913392,0 - default
p256_bikel1,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,37.389474,0.068514,37.358666,37.420281,0 - default
p256_bikel1,sphincssha2256ssimple,pqc-hybrid,pqc,off,18,2,248.511111,0.153235,248.440320,248.581902,0 - default
p256_bikel1,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,251.580526,0.119326,251.526871,251.634182,0 - default
p256_bikel1,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,24.300526,0.055224,24.275695,24.325358,0 - default
p256_bikel1,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,16,4,24.613750,0.048425,24.590022,24.637478,0 - default
p256_bikel1,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,26.493684,0.088707,26.453796,26.533572,0 - default
p256_bikel1,sphincsshake128ssimple,pqc-hybrid,pqc,off,18,2,323.170556,0.087277,323.130236,323.210876,0 - default
p256_bikel1,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,323.600000,0.141618,323.536321,323.663679,0 - default
p256_bikel1,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,325.575789,0.148672,325.508938,325.642641,0 - default
p256_bikel1,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,34.446316,0.105526,34.398866,34.493766,0 - default
p256_bikel1,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,16,4,36.135000,0.068993,36.101194,36.168806,0 - default
p256_bikel1,sphincsshake192ssimple,pqc-hybrid,pqc,off,19,1,574.465263,0.220236,574.366233,574.564294,0 - default
p256_bikel1,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,576.170000,0.161176,576.097526,576.242474,0 - default
p256_bikel1,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,62.147895,0.132270,62.088419,62.207371,0 - default
p256_bikel1,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,65.746316,0.063352,65.717829,65.774802,0 - default
p256_bikel1,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,490.958421,0.154462,490.888967,491.027876,0 - default
p256_bikel1,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,18,2,494.548333,0.129263,494.488617,494.608050,0 - default
p256_bikel1,ED25519,pqc-hybrid,classic,off,19,1,7.204737,0.110321,7.155130,7.254343,0 - default
p256_bikel1,ED448,pqc-hybrid,classic,off,19,1,7.433158,0.051645,7.409935,7.456381,0 - default
x25519_bikel1,MLDSA44,pqc-hybrid,pqc,off,20,0,4.042500,0.342420,3.892428,4.192572,0 - default
x25519_bikel1,MLDSA65,pqc-hybrid,pqc,off,20,0,4.801000,0.806303,4.447622,5.154378,0 - default
x25519_bikel1,MLDSA87,pqc-hybrid,pqc,off,20,0,5.194500,0.840016,4.826347,5.562653,0 - default
x25519_bikel1,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,4.561053,0.103435,4.514543,4.607563,0 - default
x25519_bikel1,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,6.201053,0.076948,6.166452,6.235653,0 - default
x25519_bikel1,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,18,2,6.006667,0.055941,5.980823,6.032510,0 - default
x25519_bikel1,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,17,3,8.048235,0.051990,8.023521,8.072950,0 - default
x25519_bikel1,falcon512,pqc-hybrid,pqc,off,19,1,4.167368,0.070383,4.135720,4.199017,0 - default
x25519_bikel1,falcon1024,pqc-hybrid,pqc,off,19,1,4.417368,0.064104,4.388544,4.446193,0 - default
x25519_bikel1,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,4.638947,0.147305,4.572711,4.705184,0 - default
x25519_bikel1,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,6.345789,0.063711,6.317142,6.374437,0 - default
x25519_bikel1,falconpadded512,pqc-hybrid,pqc,off,18,2,4.181667,0.052046,4.157622,4.205711,0 - default
x25519_bikel1,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,4.640000,0.115326,4.588143,4.691857,0 - default
x25519_bikel1,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,6.344211,0.053987,6.319935,6.368486,0 - default
x25519_bikel1,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,8.208421,0.070179,8.176865,8.239978,0 - default
x25519_bikel1,falconpadded1024,pqc-hybrid,pqc,off,19,1,4.412632,0.085625,4.374130,4.451133,0 - default
x25519_bikel1,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,18,2,8.178889,0.104481,8.130621,8.227157,0 - default
x25519_bikel1,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,11.803158,0.065409,11.773746,11.832569,0 - default
x25519_bikel1,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,12.268947,0.059525,12.242181,12.295713,0 - default
x25519_bikel1,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,13.946842,0.060650,13.919571,13.974113,0 - default
x25519_bikel1,sphincssha2128ssimple,pqc-hybrid,pqc,off,17,3,150.603529,0.076399,150.567212,150.639847,0 - default
x25519_bikel1,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,151.207778,0.089018,151.166654,151.248902,0 - default
x25519_bikel1,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,16,4,152.805625,0.062819,152.774844,152.836406,0 - default
x25519_bikel1,sphincssha2192fsimple,pqc-hybrid,pqc,off,19,1,17.220000,0.067741,17.189540,17.250460,0 - default
x25519_bikel1,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,18.981053,0.111350,18.930984,19.031122,0 - default
x25519_bikel1,sphincssha2192ssimple,pqc-hybrid,pqc,off,19,1,268.500000,0.140910,268.436639,268.563361,0 - default
x25519_bikel1,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,270.699474,0.166048,270.624809,270.774138,0 - default
x25519_bikel1,sphincssha2256fsimple,pqc-hybrid,pqc,off,18,2,29.836111,0.091081,29.794034,29.878188,0 - default
x25519_bikel1,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,33.623684,0.179419,33.543008,33.704361,0 - default
x25519_bikel1,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,244.355263,0.086241,244.316485,244.394042,0 - default
x25519_bikel1,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,247.892632,0.133618,247.832550,247.952714,0 - default
x25519_bikel1,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,20.515789,0.079255,20.480152,20.551427,0 - default
x25519_bikel1,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,20.961579,0.109101,20.912521,21.010637,0 - default
x25519_bikel1,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,22.622632,0.080681,22.586353,22.658910,0 - default
x25519_bikel1,sphincsshake128ssimple,pqc-hybrid,pqc,off,19,1,319.515263,0.237706,319.408378,319.622149,0 - default
x25519_bikel1,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,319.867895,0.153463,319.798889,319.936900,0 - default
x25519_bikel1,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,321.487778,0.137736,321.424147,321.551409,0 - default
x25519_bikel1,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,30.542105,0.095718,30.499065,30.585145,0 - default
x25519_bikel1,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,32.353158,0.077104,32.318488,32.387828,0 - default
x25519_bikel1,sphincsshake192ssimple,pqc-hybrid,pqc,off,19,1,570.611053,0.177729,570.531136,570.690969,0 - default
x25519_bikel1,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,572.474500,0.278671,572.352367,572.596633,0 - default
x25519_bikel1,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,58.312105,0.129167,58.254025,58.370186,0 - default
x25519_bikel1,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,61.971111,0.129110,61.911466,62.030757,0 - default
x25519_bikel1,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,487.129474,0.184586,487.046474,487.212474,0 - default
x25519_bikel1,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,490.823158,0.167533,490.747826,490.898490,0 - default
x25519_bikel1,ED25519,pqc-hybrid,classic,off,19,1,3.361053,0.143987,3.296308,3.425797,0 - default
x25519_bikel1,ED448,pqc-hybrid,classic,off,16,4,3.733125,0.048266,3.709475,3.756775,0 - default
bikel3,MLDSA44,pqc,pqc,off,20,0,5.475500,0.366110,5.315045,5.635955,0 - default
bikel3,MLDSA65,pqc,pqc,off,20,0,6.045000,0.552149,5.803010,6.286990,0 - default
bikel3,MLDSA87,pqc,pqc,off,18,2,5.860556,0.294807,5.724361,5.996750,0 - default
bikel3,p256_mldsa44,pqc,pqc-hybrid,off,19,1,6.281579,0.087003,6.242457,6.320700,0 - default
bikel3,rsa3072_mldsa44,pqc,pqc-hybrid,off,19,1,8.044737,0.101454,7.999117,8.090356,0 - default
bikel3,p384_mldsa65,pqc,pqc-hybrid,off,19,1,7.767895,0.093665,7.725778,7.810012,0 - default
bikel3,p521_mldsa87,pqc,pqc-hybrid,off,19,1,9.817368,0.080612,9.781121,9.853616,0 - default
bikel3,falcon512,pqc,pqc,off,17,3,5.510588,0.059421,5.482341,5.538835,0 - default
bikel3,falcon1024,pqc,pqc,off,19,1,5.762105,0.063647,5.733486,5.790724,0 - default
bikel3,p256_falcon512,pqc,pqc-hybrid,off,19,1,6.434737,0.077701,6.399798,6.469675,0 - default
bikel3,rsa3072_falcon512,pqc,pqc-hybrid,off,18,2,8.082222,0.084475,8.043197,8.121247,0 - default
bikel3,falconpadded512,pqc,pqc,off,18,2,5.521111,0.079401,5.484430,5.557793,0 - default
bikel3,p256_falconpadded512,pqc,pqc-hybrid,off,18,2,6.387222,0.056652,6.361050,6.413394,0 - default
bikel3,rsa3072_falconpadded512,pqc,pqc-hybrid,off,19,1,8.104737,0.087899,8.065212,8.144261,0 - default
bikel3,p521_falcon1024,pqc,pqc-hybrid,off,19,1,9.931579,0.066355,9.901742,9.961416,0 - default
bikel3,falconpadded1024,pqc,pqc,off,19,1,5.793684,0.057563,5.767801,5.819568,0 - default
